orderNumber,productCode,productName,quantityOrdered,priceEach
10254,S24_1628,1966 Shelby Cobra 427 S/C,32,43.27
10255,S18_2795,1928 Mercedes-Benz SSK,24,135
10255,S24_2022,1938 Cadillac V-16 Presidential Limousine,37,37.63
10256,S18_1367,1936 Mercedes-Benz 500K Special Roadster,29,52.83
10256,S18_1342,1937 Lincoln Berline,34,93.49
10257,S18_2949,1913 Ford Model T Speedster,50,92.19
10257,S18_3136,18th Century Vintage Horse Carriage,37,83.78
10257,S18_2957,1934 Ford V8 Coupe,49,59.34
10257,S24_4258,1936 Chrysler Airflow,46,81.81
10257,S18_3320,1917 Maxwell Touring Car,26,91.27
10258,S700_2824,1982 Camaro Z28,45,86.99
10258,S32_3522,1996 Peterbilt 379 Stake Bed with Outrigger,20,62.7
10258,S12_1666,1958 Setra Bus,41,133.94
10258,S18_4668,1939 Cadillac Limousine,21,49.81
10258,S18_1097,1940 Ford Pickup Truck,41,113.17
10258,S10_1949,1952 Alpine Renault 1300,32,177.87
10259,S24_1444,1970 Dodge Coronet,28,46.82
10259,S50_1392,Diamond T620 Semi-Skirted Tanker,29,105.33
10259,S18_2238,1998 Chrysler Plymouth Prowler,30,134.26
10259,S12_4473,1957 Chevy Pickup,46,117.32
10259,S24_2840,1958 Chevy Corvette Limited Edition,31,31.47
10259,S32_2509,1954 Greyhound Scenicruiser,40,45.99
10259,S18_2319,1964 Mercedes Tour Bus,34,120.28
10259,S18_3232,1992 Ferrari 360 Spider red,27,152.41
10259,S24_2300,1962 Volkswagen Microbus,47,121.4
10259,S18_2432,1926 Ford Fire Engine,30,59.55
10259,S32_1268,1980's GM Manhattan Express,45,95.35
10259,S10_4962,1962 LanciaA Delta 16V,26,121.15
10259,S18_4600,1940s Ford truck,41,107.76
10260,S18_3140,1903 Ford Model A,32,121.57
10260,S700_1938,The Mayflower,33,80.55
10260,S18_3259,Collectable Wooden Train,29,92.77
10260,S12_3891,1969 Ford Falcon,44,169.56
10260,S12_1108,2001 Ferrari Enzo,46,180.79
10260,S12_3148,1969 Corvair Monza,30,140.5
10260,S50_1514,1962 City of Detroit Streetcar,21,56.24
10260,S18_4027,1970 Triumph Spitfire,23,137.88
10260,S32_3207,1950's Chicago Surface Lines Streetcar,27,55.3
10260,S24_4048,1992 Porsche Cayenne Turbo Silver,23,117.1
10261,S10_4757,1972 Alfa Romeo GTA,27,116.96
10261,S700_2610,The USS Constitution Ship,44,58.55
10261,S24_3151,1912 Ford Model T Delivery Wagon,22,79.66
10261,S700_1138,The Schooner Bluenose,34,64
10261,S700_3505,The Titanic,25,89.15
10261,S700_3962,The Queen Mary,50,88.39
10261,S72_3212,Pont Yacht,29,43.68
10261,S24_2011,18th century schooner,36,105.69
10261,S18_4522,1904 Buick Runabout,20,80.75
10262,S24_1785,1928 British Royal Navy Airplane,34,98.48
10262,S32_4289,1928 Ford Phaeton Deluxe,40,63.97
10262,S50_1341,1930 Buick Marquette Phaeton,49,35.78
10262,S700_1691,American Airlines: B767-300,40,87.69
10262,S700_3167,F/A 18 Hornet 1/72,27,64.8
10262,S700_2466,America West Airlines B757-200,33,81.77
10262,S700_4002,American Airlines: MD-11S,35,64.41
10262,S24_3949,Corsair F4U ( Bird Cage),48,58.69
10262,S18_1662,1980s Black Hawk Helicopter,49,157.69
10262,S24_2841,1900s Vintage Bi-Plane,24,63.71
10262,S24_3420,1937 Horch 930V Limousine,46,65.75
10262,S72_1253,Boeing X-32A JSF,21,41.71
10262,S700_2047,HMS Bounty,44,83.28
10262,S18_3856,1941 Chevrolet Special Deluxe Cabriolet,34,85.75
10262,S18_3029,1999 Yamaha Speed Boat,32,81.72
10262,S24_3816,1940 Ford Delivery Sedan,49,82.18
10263,S12_2823,2002 Suzuki XREO,48,123.51
10263,S10_1678,1969 Harley Davidson Ultimate Chopper,34,89
10263,S24_1578,1997 BMW R 1100 S,42,109.32
10263,S10_4698,2003 Harley-Davidson Eagle Drag Bike,41,193.66
10263,S10_2016,1996 Moto Guzzi 1100i,40,107.05
10263,S18_2625,1936 Harley Davidson El Knucklehead,34,50.27
10263,S24_2000,1960 BSA Gold Star DBD34,37,67.03
10263,S32_1374,1997 BMW F650 ST,31,93.9
10263,S700_2834,ATA: B757-300,47,117.46
10263,S18_2581,P-51-D Mustang,33,67.58
10263,S24_4278,1900s Vintage Tri-Plane,24,59.41
10264,S24_4620,1961 Chevrolet Impala,47,75.18
10264,S18_4721,1957 Corvette Convertible,20,124.99
10264,S18_3782,1957 Vespa GS150,48,58.44
10264,S32_2206,1982 Ducati 996 R,20,39.02
10264,S50_4713,2002 Yamaha YZR M1,47,67.53
10264,S24_2360,1982 Ducati 900 Monster,37,61.64
10264,S32_4485,1974 Ducati 350 Mk3 Desmo,34,100.01
10265,S18_3482,1976 Ford Gran Torino,49,123.47
10265,S18_3278,1969 Dodge Super Bee,45,74.78
10266,S24_1628,1966 Shelby Cobra 427 S/C,28,40.25
10266,S18_1589,1965 Aston Martin DB5,36,99.55
10266,S18_2870,1999 Indy 500 Monte Carlo SS,20,113.52
10266,S18_3685,1948 Porsche Type 356 Roadster,33,127.15
10266,S18_1984,1995 Honda Civic,49,139.41
10266,S18_1129,1993 Mazda RX-7,21,131.63
10266,S18_3232,1992 Ferrari 360 Spider red,29,137.17
10266,S24_2972,1982 Lamborghini Diablo,34,35.12
10266,S24_3856,1956 Porsche 356A Coupe,24,119.37
10266,S18_1889,1948 Porsche 356-A Roadster,33,77
10266,S12_4675,1969 Dodge Charger,40,112.86
10266,S12_3380,1968 Dodge Charger,22,110.39
10266,S24_3371,1971 Alpine Renault 1600s,47,56.33
10266,S12_1099,1968 Ford Mustang,44,188.73
10266,S12_3990,1970 Plymouth Hemi Cuda,35,67.83
10267,S18_4933,1957 Ford Thunderbird,36,71.27
10267,S24_2887,1952 Citroen-15CV,43,93.95
10267,S24_2766,1949 Jaguar XK 120,38,76.33
10267,S24_3191,1969 Chevrolet Camaro Z28,44,83.9
10267,S24_1046,1970 Chevy Chevelle SS 454,40,72.02
10267,S24_3432,2002 Chevy Corvette,43,98.51
10268,S18_3320,1917 Maxwell Touring Car,39,96.23
10268,S18_1367,1936 Mercedes-Benz 500K Special Roadster,26,45.82
10268,S18_1342,1937 Lincoln Berline,49,93.49
10268,S18_2795,1928 Mercedes-Benz SSK,35,148.5
10268,S24_2022,1938 Cadillac V-16 Presidential Limousine,40,36.29
10268,S24_1937,1939 Chevrolet Deluxe Coupe,33,31.86
10268,S18_2325,1932 Model A Ford J-Coupe,50,124.59
10268,S24_3969,1936 Mercedes Benz 500k Roadster,30,37.75
10268,S18_2248,1911 Ford Town Car,31,60.54
10268,S18_1749,1917 Grand Touring Sedan,34,164.9
10268,S18_4409,1932 Alfa Romeo 8C2300 Spider Sport,35,84.67
10269,S18_2957,1934 Ford V8 Coupe,32,57.46
10269,S24_4258,1936 Chrysler Airflow,48,95.44
10270,S32_1268,1980's GM Manhattan Express,32,93.42
10270,S10_4962,1962 LanciaA Delta 16V,32,124.1
10270,S18_4600,1940s Ford truck,38,107.76
10270,S700_2824,1982 Camaro Z28,46,101.15
10270,S32_3522,1996 Peterbilt 379 Stake Bed with Outrigger,21,52.36
10270,S12_1666,1958 Setra Bus,28,135.3
10270,S18_4668,1939 Cadillac Limousine,44,40.25
10270,S18_1097,1940 Ford Pickup Truck,43,94.5
10270,S10_1949,1952 Alpine Renault 1300,21,171.44
10270,S18_2949,1913 Ford Model T Speedster,31,81.05
10270,S18_3136,18th Century Vintage Horse Carriage,38,85.87
10271,S24_4048,1992 Porsche Cayenne Turbo Silver,22,110
10271,S24_1444,1970 Dodge Coronet,45,49.71
10271,S50_1392,Diamond T620 Semi-Skirted Tanker,34,93.76
10271,S18_2238,1998 Chrysler Plymouth Prowler,50,147.36
10271,S12_4473,1957 Chevy Pickup,31,99.54
10271,S24_2840,1958 Chevy Corvette Limited Edition,38,28.64
10271,S32_2509,1954 Greyhound Scenicruiser,35,51.95
10271,S18_2319,1964 Mercedes Tour Bus,50,121.5
10271,S18_3232,1992 Ferrari 360 Spider red,20,169.34
10271,S24_2300,1962 Volkswagen Microbus,43,122.68
10271,S18_2432,1926 Ford Fire Engine,25,59.55
10272,S12_3891,1969 Ford Falcon,39,148.8
10272,S12_1108,2001 Ferrari Enzo,35,187.02
10272,S12_3148,1969 Corvair Monza,27,123.89
10272,S50_1514,1962 City of Detroit Streetcar,43,53.89
10272,S18_4027,1970 Triumph Spitfire,25,126.39
10272,S32_3207,1950's Chicago Surface Lines Streetcar,45,56.55
10273,S18_3856,1941 Chevrolet Special Deluxe Cabriolet,50,105.87
10273,S18_3029,1999 Yamaha Speed Boat,34,84.3
10273,S24_3816,1940 Ford Delivery Sedan,48,83.86
10273,S10_4757,1972 Alfa Romeo GTA,30,136
10273,S700_2610,The USS Constitution Ship,42,57.82
10273,S24_3151,1912 Ford Model T Delivery Wagon,27,84.08
10273,S700_1138,The Schooner Bluenose,21,66
10273,S700_3505,The Titanic,40,91.15
10273,S700_3962,The Queen Mary,26,89.38
10273,S72_3212,Pont Yacht,37,51.32
10273,S24_2011,18th century schooner,22,103.23
10273,S18_4522,1904 Buick Runabout,33,72.85
10273,S18_3140,1903 Ford Model A,40,117.47
10273,S700_1938,The Mayflower,21,77.95
10273,S18_3259,Collectable Wooden Train,47,87.73
10274,S18_1662,1980s Black Hawk Helicopter,41,129.31
10274,S24_2841,1900s Vintage Bi-Plane,40,56.86
10274,S24_3420,1937 Horch 930V Limousine,24,65.09
10274,S72_1253,Boeing X-32A JSF,32,49.66
10274,S700_2047,HMS Bounty,24,75.13
10275,S10_1678,1969 Harley Davidson Ultimate Chopper,45,81.35
10275,S24_1578,1997 BMW R 1100 S,21,105.94
10275,S10_4698,2003 Harley-Davidson Eagle Drag Bike,36,154.93
10275,S10_2016,1996 Moto Guzzi 1100i,22,115.37
10275,S18_2625,1936 Harley Davidson El Knucklehead,37,52.09
10275,S24_2000,1960 BSA Gold Star DBD34,30,61.7
10275,S32_1374,1997 BMW F650 ST,23,89.9
10275,S700_2834,ATA: B757-300,48,102.04
10275,S18_2581,P-51-D Mustang,35,70.12
10275,S24_4278,1900s Vintage Tri-Plane,27,67.38
10275,S24_1785,1928 British Royal Navy Airplane,25,97.38
10275,S32_4289,1928 Ford Phaeton Deluxe,28,58.47
10275,S50_1341,1930 Buick Marquette Phaeton,38,40.15
10275,S700_1691,American Airlines: B767-300,32,85.86
10275,S700_3167,F/A 18 Hornet 1/72,43,72
10275,S700_2466,America West Airlines B757-200,39,82.77
10275,S700_4002,American Airlines: MD-11S,31,59.96
10275,S24_3949,Corsair F4U ( Bird Cage),41,58
10276,S12_3380,1968 Dodge Charger,47,104.52
10276,S24_3371,1971 Alpine Renault 1600s,20,58.17
10276,S12_1099,1968 Ford Mustang,50,184.84
10276,S12_3990,1970 Plymouth Hemi Cuda,38,67.83
10276,S18_3482,1976 Ford Gran Torino,30,139.64
10276,S18_3278,1969 Dodge Super Bee,38,78
10276,S24_4620,1961 Chevrolet Impala,48,67.1
10276,S18_4721,1957 Corvette Convertible,48,120.53
10276,S18_3782,1957 Vespa GS150,33,54.71
10276,S32_2206,1982 Ducati 996 R,27,35.4
10276,S50_4713,2002 Yamaha YZR M1,21,67.53
10276,S24_2360,1982 Ducati 900 Monster,46,61.64
10276,S32_4485,1974 Ducati 350 Mk3 Desmo,38,94.91
10276,S12_2823,2002 Suzuki XREO,43,150.62
10277,S12_4675,1969 Dodge Charger,28,93.28
10278,S24_1628,1966 Shelby Cobra 427 S/C,35,48.8
10278,S18_1589,1965 Aston Martin DB5,23,107.02
10278,S18_2870,1999 Indy 500 Monte Carlo SS,39,117.48
10278,S18_3685,1948 Porsche Type 356 Roadster,31,114.44
10278,S18_1984,1995 Honda Civic,29,118.07
10278,S18_1129,1993 Mazda RX-7,34,114.65
10278,S18_3232,1992 Ferrari 360 Spider red,42,167.65
10278,S24_2972,1982 Lamborghini Diablo,31,37.38
10278,S24_3856,1956 Porsche 356A Coupe,25,136.22
10278,S18_1889,1948 Porsche 356-A Roadster,29,73.15
10279,S18_4933,1957 Ford Thunderbird,26,68.42
10279,S24_2887,1952 Citroen-15CV,48,106.87
10279,S24_2766,1949 Jaguar XK 120,49,76.33
10279,S24_3191,1969 Chevrolet Camaro Z28,33,78.76
10279,S24_1046,1970 Chevy Chevelle SS 454,32,68.35
10279,S24_3432,2002 Chevy Corvette,48,95.3
10280,S18_1097,1940 Ford Pickup Truck,24,98
10280,S10_1949,1952 Alpine Renault 1300,34,205.73
10280,S18_2949,1913 Ford Model T Speedster,46,82.06
10280,S18_3136,18th Century Vintage Horse Carriage,29,102.63
10280,S18_2957,1934 Ford V8 Coupe,43,54.34
10280,S24_4258,1936 Chrysler Airflow,21,79.86
10280,S18_3320,1917 Maxwell Touring Car,34,99.21
10280,S18_1367,1936 Mercedes-Benz 500K Special Roadster,27,47.44
10280,S18_1342,1937 Lincoln Berline,50,87.33
10280,S18_2795,1928 Mercedes-Benz SSK,22,158.63
10280,S24_2022,1938 Cadillac V-16 Presidential Limousine,45,36.29
10280,S24_1937,1939 Chevrolet Deluxe Coupe,20,29.87
10280,S18_2325,1932 Model A Ford J-Coupe,37,109.33
10280,S24_3969,1936 Mercedes Benz 500k Roadster,33,35.29
10280,S18_2248,1911 Ford Town Car,25,53.28
10280,S18_1749,1917 Grand Touring Sedan,26,161.5
10280,S18_4409,1932 Alfa Romeo 8C2300 Spider Sport,35,77.31
10281,S12_4473,1957 Chevy Pickup,41,98.36
10281,S24_2840,1958 Chevy Corvette Limited Edition,20,33.95
10281,S32_2509,1954 Greyhound Scenicruiser,31,44.91
10281,S18_2319,1964 Mercedes Tour Bus,48,114.14
10281,S18_3232,1992 Ferrari 360 Spider red,25,135.47
10281,S24_2300,1962 Volkswagen Microbus,25,112.46
10281,S18_2432,1926 Ford Fire Engine,29,56.52
10281,S32_1268,1980's GM Manhattan Express,29,80.9
10281,S10_4962,1962 LanciaA Delta 16V,44,132.97
10281,S18_4600,1940s Ford truck,25,96.86
10281,S700_2824,1982 Camaro Z28,27,89.01
10281,S32_3522,1996 Peterbilt 379 Stake Bed with Outrigger,36,59.47
10281,S12_1666,1958 Setra Bus,25,127.1
10281,S18_4668,1939 Cadillac Limousine,44,42.76
10282,S18_3140,1903 Ford Model A,43,122.93
10282,S700_1938,The Mayflower,43,77.95
10282,S18_3259,Collectable Wooden Train,36,88.74
10282,S12_3891,1969 Ford Falcon,24,169.56
10282,S12_1108,2001 Ferrari Enzo,41,176.63
10282,S12_3148,1969 Corvair Monza,27,142.02
10282,S50_1514,1962 City of Detroit Streetcar,37,56.24
10282,S18_4027,1970 Triumph Spitfire,31,132.13
10282,S32_3207,1950's Chicago Surface Lines Streetcar,36,51.58
10282,S24_4048,1992 Porsche Cayenne Turbo Silver,39,96.99
10282,S24_1444,1970 Dodge Coronet,29,49.71
10282,S50_1392,Diamond T620 Semi-Skirted Tanker,38,114.59
10282,S18_2238,1998 Chrysler Plymouth Prowler,23,147.36
10283,S72_1253,Boeing X-32A JSF,43,41.22
10283,S700_2047,HMS Bounty,20,74.23
10283,S18_3856,1941 Chevrolet Special Deluxe Cabriolet,46,100.58
10283,S18_3029,1999 Yamaha Speed Boat,21,78.28
10283,S24_3816,1940 Ford Delivery Sedan,33,77.15
10283,S10_4757,1972 Alfa Romeo GTA,25,130.56
10283,S700_2610,The USS Constitution Ship,47,68.67
10283,S24_3151,1912 Ford Model T Delivery Wagon,34,80.54
10283,S700_1138,The Schooner Bluenose,45,62
10283,S700_3505,The Titanic,22,88.15
10283,S700_3962,The Queen Mary,38,85.41
10283,S72_3212,Pont Yacht,33,49.14
10283,S24_2011,18th century schooner,42,99.54
10283,S18_4522,1904 Buick Runabout,34,71.97
10284,S18_2581,P-51-D Mustang,31,68.43
10284,S24_4278,1900s Vintage Tri-Plane,21,66.65
10284,S24_1785,1928 British Royal Navy Airplane,22,101.76
10284,S32_4289,1928 Ford Phaeton Deluxe,50,60.54
10284,S50_1341,1930 Buick Marquette Phaeton,33,35.78
10284,S700_1691,American Airlines: B767-300,24,87.69
10284,S700_3167,F/A 18 Hornet 1/72,25,68
10284,S700_2466,America West Airlines B757-200,45,95.73
10284,S700_4002,American Airlines: MD-11S,32,73.29
10284,S24_3949,Corsair F4U ( Bird Cage),21,65.51
10284,S18_1662,1980s Black Hawk Helicopter,45,137.19
10284,S24_2841,1900s Vintage Bi-Plane,30,65.08
10284,S24_3420,1937 Horch 930V Limousine,39,59.83
10285,S32_2206,1982 Ducati 996 R,37,36.61
10285,S50_4713,2002 Yamaha YZR M1,39,76.48
10285,S24_2360,1982 Ducati 900 Monster,38,64.41
10285,S32_4485,1974 Ducati 350 Mk3 Desmo,26,100.01
10285,S12_2823,2002 Suzuki XREO,49,131.04
10285,S10_1678,1969 Harley Davidson Ultimate Chopper,36,95.7
10285,S24_1578,1997 BMW R 1100 S,34,91.29
10285,S10_4698,2003 Harley-Davidson Eagle Drag Bike,27,166.55
10285,S10_2016,1996 Moto Guzzi 1100i,47,110.61
10285,S18_2625,1936 Harley Davidson El Knucklehead,20,50.88
10285,S24_2000,1960 BSA Gold Star DBD34,39,61.7
10285,S32_1374,1997 BMW F650 ST,37,82.91
10285,S700_2834,ATA: B757-300,45,102.04
10286,S18_3782,1957 Vespa GS150,38,51.6
10287,S18_2870,1999 Indy 500 Monte Carlo SS,44,114.84
10287,S18_3685,1948 Porsche Type 356 Roadster,27,139.87
10287,S18_1984,1995 Honda Civic,24,123.76
10287,S18_1129,1993 Mazda RX-7,41,113.23
10287,S18_3232,1992 Ferrari 360 Spider red,36,137.17
10287,S24_2972,1982 Lamborghini Diablo,36,31.34
10287,S24_3856,1956 Porsche 356A Coupe,36,137.62
10287,S18_1889,1948 Porsche 356-A Roadster,44,61.6
10287,S12_4675,1969 Dodge Charger,23,107.1
10287,S12_3380,1968 Dodge Charger,45,117.44
10287,S24_3371,1971 Alpine Renault 1600s,20,58.17
10287,S12_1099,1968 Ford Mustang,21,190.68
10287,S12_3990,1970 Plymouth Hemi Cuda,41,74.21
10287,S18_3482,1976 Ford Gran Torino,40,127.88
10287,S18_3278,1969 Dodge Super Bee,43,68.35
10287,S24_4620,1961 Chevrolet Impala,40,79.22
10287,S18_4721,1957 Corvette Convertible,34,119.04
10288,S24_1937,1939 Chevrolet Deluxe Coupe,29,32.19
10288,S18_2325,1932 Model A Ford J-Coupe,31,102.98
10288,S24_3969,1936 Mercedes Benz 500k Roadster,33,37.75
10288,S18_2248,1911 Ford Town Car,28,50.25
10288,S18_1749,1917 Grand Touring Sedan,32,168.3
10288,S18_4409,1932 Alfa Romeo 8C2300 Spider Sport,35,90.19
10288,S18_4933,1957 Ford Thunderbird,23,57.02
10288,S24_2887,1952 Citroen-15CV,48,109.22
10288,S24_2766,1949 Jaguar XK 120,35,81.78
10288,S24_3191,1969 Chevrolet Camaro Z28,34,76.19
10288,S24_1046,1970 Chevy Chevelle SS 454,36,66.88
10288,S24_3432,2002 Chevy Corvette,41,101.73
10288,S24_1628,1966 Shelby Cobra 427 S/C,50,49.3
10288,S18_1589,1965 Aston Martin DB5,20,120.71
10289,S18_1367,1936 Mercedes-Benz 500K Special Roadster,24,44.75
10289,S18_1342,1937 Lincoln Berline,38,92.47
10289,S18_2795,1928 Mercedes-Benz SSK,43,141.75
10289,S24_2022,1938 Cadillac V-16 Presidential Limousine,45,41.22
10290,S24_4258,1936 Chrysler Airflow,45,83.76
10290,S18_3320,1917 Maxwell Touring Car,26,80.36
10291,S24_2300,1962 Volkswagen Microbus,48,109.9
10291,S18_2432,1926 Ford Fire Engine,26,52.26
10291,S32_1268,1980's GM Manhattan Express,26,82.83
10291,S10_4962,1962 LanciaA Delta 16V,30,141.83
10291,S18_4600,1940s Ford truck,48,96.86
10291,S700_2824,1982 Camaro Z28,28,86.99
10291,S32_3522,1996 Peterbilt 379 Stake Bed with Outrigger,32,53
10291,S12_1666,1958 Setra Bus,41,123
10291,S18_4668,1939 Cadillac Limousine,29,45.28
10291,S18_1097,1940 Ford Pickup Truck,41,96.84
10291,S10_1949,1952 Alpine Renault 1300,37,210.01
10291,S18_2949,1913 Ford Model T Speedster,47,99.28
10291,S18_3136,18th Century Vintage Horse Carriage,23,93.2
10291,S18_2957,1934 Ford V8 Coupe,37,56.21
10292,S50_1514,1962 City of Detroit Streetcar,35,49.79
10292,S18_4027,1970 Triumph Spitfire,44,114.9
10292,S32_3207,1950's Chicago Surface Lines Streetcar,31,59.65
10292,S24_4048,1992 Porsche Cayenne Turbo Silver,27,113.55
10292,S24_1444,1970 Dodge Coronet,40,48.55
10292,S50_1392,Diamond T620 Semi-Skirted Tanker,41,113.44
10292,S18_2238,1998 Chrysler Plymouth Prowler,26,140.81
10292,S12_4473,1957 Chevy Pickup,21,94.8
10292,S24_2840,1958 Chevy Corvette Limited Edition,39,34.3
10292,S32_2509,1954 Greyhound Scenicruiser,50,54.11
10292,S18_2319,1964 Mercedes Tour Bus,41,103.09
10292,S18_3232,1992 Ferrari 360 Spider red,21,147.33
10293,S72_3212,Pont Yacht,32,51.32
10293,S24_2011,18th century schooner,21,111.83
10293,S18_4522,1904 Buick Runabout,49,72.85
10293,S18_3140,1903 Ford Model A,24,110.64
10293,S700_1938,The Mayflower,29,77.95
10293,S18_3259,Collectable Wooden Train,22,91.76
10293,S12_3891,1969 Ford Falcon,45,171.29
10293,S12_1108,2001 Ferrari Enzo,46,187.02
10293,S12_3148,1969 Corvair Monza,24,129.93
10294,S700_3962,The Queen Mary,45,98.32
10295,S10_4757,1972 Alfa Romeo GTA,24,136
10295,S700_2610,The USS Constitution Ship,44,71.56
10295,S24_3151,1912 Ford Model T Delivery Wagon,46,84.08
10295,S700_1138,The Schooner Bluenose,26,62
10295,S700_3505,The Titanic,34,93.16
10296,S50_1341,1930 Buick Marquette Phaeton,26,41.02
10296,S700_1691,American Airlines: B767-300,42,75.81
10296,S700_3167,F/A 18 Hornet 1/72,22,74.4
10296,S700_2466,America West Airlines B757-200,24,96.73
10296,S700_4002,American Airlines: MD-11S,47,61.44
10296,S24_3949,Corsair F4U ( Bird Cage),32,63.46
10296,S18_1662,1980s Black Hawk Helicopter,36,146.65
10296,S24_2841,1900s Vintage Bi-Plane,21,60.97
10296,S24_3420,1937 Horch 930V Limousine,31,63.78
10296,S72_1253,Boeing X-32A JSF,21,46.68
10296,S700_2047,HMS Bounty,34,89.61
10296,S18_3856,1941 Chevrolet Special Deluxe Cabriolet,22,105.87
10296,S18_3029,1999 Yamaha Speed Boat,21,69.68
10296,S24_3816,1940 Ford Delivery Sedan,22,83.02
10297,S24_2000,1960 BSA Gold Star DBD34,32,70.08
10297,S32_1374,1997 BMW F650 ST,26,88.9
10297,S700_2834,ATA: B757-300,35,111.53
10297,S18_2581,P-51-D Mustang,25,81.95
10297,S24_4278,1900s Vintage Tri-Plane,23,71.73
10297,S24_1785,1928 British Royal Navy Airplane,32,107.23
10297,S32_4289,1928 Ford Phaeton Deluxe,28,63.29
10298,S10_2016,1996 Moto Guzzi 1100i,39,105.86
10298,S18_2625,1936 Harley Davidson El Knucklehead,32,60.57
10299,S24_4620,1961 Chevrolet Impala,32,66.29
10299,S18_4721,1957 Corvette Convertible,49,119.04
10299,S18_3782,1957 Vespa GS150,39,62.17
10299,S32_2206,1982 Ducati 996 R,24,36.21
10299,S50_4713,2002 Yamaha YZR M1,44,77.29
10299,S24_2360,1982 Ducati 900 Monster,33,58.87
10299,S32_4485,1974 Ducati 350 Mk3 Desmo,38,84.7
10299,S12_2823,2002 Suzuki XREO,24,123.51
10299,S10_1678,1969 Harley Davidson Ultimate Chopper,23,76.56
10299,S24_1578,1997 BMW R 1100 S,47,107.07
10299,S10_4698,2003 Harley-Davidson Eagle Drag Bike,29,164.61
10300,S18_1889,1948 Porsche 356-A Roadster,41,63.14
10300,S12_4675,1969 Dodge Charger,23,95.58
10300,S12_3380,1968 Dodge Charger,29,116.27
10300,S24_3371,1971 Alpine Renault 1600s,31,52.05
10300,S12_1099,1968 Ford Mustang,33,184.84
10300,S12_3990,1970 Plymouth Hemi Cuda,22,76.61
10300,S18_3482,1976 Ford Gran Torino,23,144.05
10300,S18_3278,1969 Dodge Super Bee,49,65.94
10301,S24_1046,1970 Chevy Chevelle SS 454,27,64.67
10301,S24_3432,2002 Chevy Corvette,22,86.73
10301,S24_1628,1966 Shelby Cobra 427 S/C,22,40.75
10301,S18_1589,1965 Aston Martin DB5,32,118.22
10301,S18_2870,1999 Indy 500 Monte Carlo SS,22,113.52
10301,S18_3685,1948 Porsche Type 356 Roadster,39,137.04
10301,S18_1984,1995 Honda Civic,47,119.49
10301,S18_1129,1993 Mazda RX-7,37,114.65
10301,S18_3232,1992 Ferrari 360 Spider red,23,135.47
10301,S24_2972,1982 Lamborghini Diablo,48,32.1
10301,S24_3856,1956 Porsche 356A Coupe,50,122.17
10302,S18_1749,1917 Grand Touring Sedan,43,166.6
10302,S18_4409,1932 Alfa Romeo 8C2300 Spider Sport,38,82.83
10302,S18_4933,1957 Ford Thunderbird,23,70.56
10302,S24_2887,1952 Citroen-15CV,45,104.52
10302,S24_2766,1949 Jaguar XK 120,49,75.42
10302,S24_3191,1969 Chevrolet Camaro Z28,48,74.48
10303,S24_3969,1936 Mercedes Benz 500k Roadster,24,35.7
10303,S18_2248,1911 Ford Town Car,46,56.91
10304,S700_2824,1982 Camaro Z28,40,80.92
10304,S32_3522,1996 Peterbilt 379 Stake Bed with Outrigger,36,52.36
10304,S12_1666,1958 Setra Bus,39,117.54
10304,S18_4668,1939 Cadillac Limousine,34,44.27
10304,S18_1097,1940 Ford Pickup Truck,46,106.17
10304,S10_1949,1952 Alpine Renault 1300,47,201.44
10304,S18_2949,1913 Ford Model T Speedster,46,98.27
10304,S18_3136,18th Century Vintage Horse Carriage,26,90.06
10304,S18_2957,1934 Ford V8 Coupe,24,54.34
10304,S24_4258,1936 Chrysler Airflow,33,80.83
10304,S18_3320,1917 Maxwell Touring Car,38,95.24
10304,S18_1367,1936 Mercedes-Benz 500K Special Roadster,37,46.9
10304,S18_1342,1937 Lincoln Berline,37,95.55
10304,S18_2795,1928 Mercedes-Benz SSK,20,141.75
10304,S24_2022,1938 Cadillac V-16 Presidential Limousine,44,42.11
10304,S24_1937,1939 Chevrolet Deluxe Coupe,23,29.21
10304,S18_2325,1932 Model A Ford J-Coupe,24,102.98
10305,S24_4048,1992 Porsche Cayenne Turbo Silver,36,118.28
10305,S24_1444,1970 Dodge Coronet,45,48.55
10305,S50_1392,Diamond T620 Semi-Skirted Tanker,42,109.96
10305,S18_2238,1998 Chrysler Plymouth Prowler,27,132.62
10305,S12_4473,1957 Chevy Pickup,38,107.84
10305,S24_2840,1958 Chevy Corvette Limited Edition,48,30.76
10305,S32_2509,1954 Greyhound Scenicruiser,40,48.7
10305,S18_2319,1964 Mercedes Tour Bus,36,117.82
10305,S18_3232,1992 Ferrari 360 Spider red,37,160.87
10305,S24_2300,1962 Volkswagen Microbus,24,107.34
10305,S18_2432,1926 Ford Fire Engine,41,58.95
10305,S32_1268,1980's GM Manhattan Express,28,94.38
10305,S10_4962,1962 LanciaA Delta 16V,38,130.01
10305,S18_4600,1940s Ford truck,22,112.6
10306,S700_2610,The USS Constitution Ship,43,62.16
10306,S24_3151,1912 Ford Model T Delivery Wagon,31,76.12
10306,S700_1138,The Schooner Bluenose,50,61.34
10306,S700_3505,The Titanic,32,99.17
10306,S700_3962,The Queen Mary,30,87.39
10306,S72_3212,Pont Yacht,35,48.05
10306,S24_2011,18th century schooner,29,109.37
10306,S18_4522,1904 Buick Runabout,39,85.14
10306,S18_3140,1903 Ford Model A,32,114.74
10306,S700_1938,The Mayflower,38,73.62
